Id,Name,Address,District,City,Latitude,Longitude,AvgRating,TotalReviews,TotalPictures,TotalViews,PriceMin,PriceMax,PriceRangeDisplay,Phone,IsOpening,HasDelivery,HasBooking,HasPromotion,PromotionTitle,Categories,Cuisines,PhotoUrl,FoodyUrl,DeliveryUrl
682475,Chè Số 1,"334 Ông Ích Khiêm, P. Hải Châu 2, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.068175,108.213933,8.0,2,3,0,,,,Đang cập nhật,False,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0x1g772qhd1@resize_ss640x400,https://www.foody.vn/da-nang/che-so-1,/da-nang/che-so-1/goi-mon
287292,Bánh Tráng Tây Ninh Quỳnh Anh,"65 Thái Thị Bôi, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0683552,108.2002486,8.116,69,370,0,,,,0987 999 306,True,False,False,False,,Ăn vặt/vỉa hè,Món Miền Nam,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsty3o4xivfd52@resize_ss640x400,https://www.foody.vn/da-nang/banh-trang-tay-ninh-quynh-anh,/da-nang/banh-trang-tay-ninh-quynh-anh/goi-mon
204371,Cơm Chay Thiên Nhiên - Trần Tống,"49 Trần Tống, P. Thạc Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.058452,108.209924,7.234,6,23,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7ras8-marpqj3lmqipb7@resize_ss640x400,https://www.foody.vn/da-nang/com-chay-thien-nhien-tran-tong,/da-nang/com-chay-thien-nhien-tran-tong/goi-mon
224777,Ốc Ngon Ninh Bình,"25 Lê Thanh Nghị, P. Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0435296,108.2175555,8.086,30,157,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstwwbbblk7t92@resize_ss640x400,https://www.foody.vn/da-nang/oc-ngon-ninh-binh,/da-nang/oc-ngon-ninh-binh/goi-mon
29957,Bánh Bao Chiên,"30 Núi Thành, P. Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.050285,108.220733,5.926,8,21,0,,,,Đang cập nhật,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstr1swjonnocd@resize_ss640x400,https://www.foody.vn/da-nang/banh-bao-chien,/da-nang/banh-bao-chien/goi-mon
956804,Quán Nhậu Thu Thủy,"43 Đinh Núp, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.061952,108.183608,8.574,7,32,0,,,,0946000162,False,False,False,False,,"Quán ăn,, Quán nhậu",Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8fvdhd22sde@resize_ss640x400,https://www.foody.vn/da-nang/quan-nhau-thu-thuy,/da-nang/quan-nhau-thu-thuy/goi-mon
742259,Cơm Tấm Miền Tây - Phan Đăng Lưu,"216 Phan Đăng Lưu, P. Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.036452,108.21186,6.6,1,3,0,,,,0976 999 465,True,False,False,False,,Quán ăn,Miền Tây,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3dz8rrc1w21@resize_ss640x400,https://www.foody.vn/da-nang/com-tam-mien-tay-phan-dang-luu,/da-nang/com-tam-mien-tay-phan-dang-luu/goi-mon
1139941,Nem Nướng Hai Thanh - Nguyễn Phước Lan,"20 Nguyễn Phước Lan, P. Hoà Xuân, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.022563,108.2248294,5.0,1,0,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv8qq7418ec7a@resize_ss640x400,https://www.foody.vn/da-nang/nem-nuong-hai-thanh-nguyen-phuoc-lan,/da-nang/nem-nuong-hai-thanh-nguyen-phuoc-lan/goi-mon
1000000199,Bếp Cuốn Nhà Rốt - Đồ Cuốn - Lê Hồng Phong,"91 Lê Hồng Phong, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.064112,108.218783,7.692,13,93,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvdqpeqhq6c97@resize_ss640x400,https://www.foody.vn/da-nang/bep-cuon-nha-rot-do-cuon-le-hong-phong,/da-nang/bep-cuon-nha-rot-do-cuon-le-hong-phong/goi-mon
262843,Bún Thịt Nướng Bà Hòe,"167 Ông Ích Đường, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.015858,108.205179,7.1,2,11,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbupvf6u40r26@resize_ss640x400,https://www.foody.vn/da-nang/bun-thit-nuong-ba-hoe,
898824,Bà Bảy - Cháo Gà & Cháo Vịt,"142 Lê Duẩn, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.070814,108.215101,8.4,2,30,0,,,,0905442827,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu78k336xztba@resize_ss640x400,https://www.foody.vn/da-nang/ba-bay-chao-ga-chao-vit,/da-nang/ba-bay-chao-ga-chao-vit/goi-mon
1046225,Cherish Coffee & Desserts - 238 Kinh Dương Vương,"238 Kinh Dương Vương, P. Thanh Khê Tây, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.076625,108.166839,5.4,4,10,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lu6ecy3sodnj84@resize_ss640x400,https://www.foody.vn/da-nang/cherish-coffee-desserts-238-kinh-duong-vuong,/da-nang/cherish-coffee-desserts-238-kinh-duong-vuong/goi-mon
635202,An Thành Quán - Bánh Bèo - Nậm & Lọc,"51 Lê Độ, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0692955,108.2016918,7.774,31,68,0,,,,0912 984 455,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstz9cei2eo479@resize_ss640x400,https://www.foody.vn/da-nang/an-thanh-quan-banh-beo-nam-loc,/da-nang/an-thanh-quan-banh-beo-nam-loc/goi-mon
1249650,"Moon Food & Drink - Cà Phê Muối, Nước Ép Healthy & Chân Gà","K242/25 Nguyễn Công Trứ, P. An Hải Đông, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0650157,108.2383389,10.0,1,0,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,,https://down-vn.img.susercontent.com/vn-11134259-7ra0g-m9kzypgny35ube@resize_ss640x400,https://www.foody.vn/da-nang/moon-food-drink-ca-phe-muoi-nuoc-ep-healthy-chan-ga,/da-nang/moon-food-drink-ca-phe-muoi-nuoc-ep-healthy-chan-ga/goi-mon
102916,Đặc Sản Lươn Nghệ An,"22 Lương Đình Của, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.017317,108.208286,6.604,8,12,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9kho5754ux68@resize_ss640x400,https://www.foody.vn/da-nang/dac-san-luon-nghe-an,
155127,Ốp La Chín Đen,"45A Ngô Gia Tự, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.069677,108.217201,7.52,10,37,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaibjmrjnq381@resize_ss640x400,https://www.foody.vn/da-nang/op-la-chin-den,
122008,Kem Baskin Robbins - Bạch Đằng,"74 Bạch Đằng, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.069924,108.224964,7.726,541,2576,0,,,,(0236) 384 983 -  0909 091 713,True,False,False,False,,Café/Dessert,Mỹ,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsttgffe3q2s48@resize_ss640x400,https://www.foody.vn/da-nang/kem-baskin-robbins-bach-dang,/da-nang/kem-baskin-robbins-bach-dang/goi-mon
993896,Cơm Tấm 1989,"345 Cách Mạng Tháng 8, P. Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",Quận Cẩm Lệ,Đà Nẵng,16.016002,108.202408,6.468,3,41,0,,,,0905 45 46 97,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu995ooi7x55b@resize_ss640x400,https://www.foody.vn/da-nang/com-tam-1989,/da-nang/com-tam-1989/goi-mon
920671,Little DaNang BBQ & PUB - Hệ Thống 4U For You,"Lô 1D Võ Nguyên Giáp, P. Phước Mỹ, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.087292,108.248698,5.72,5,81,0,,,, 090 551 06 68,True,False,False,False,,Nhà hàng,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7o6a6hhg951@resize_ss640x400,https://www.foody.vn/da-nang/little-danang-bbq-pub,/da-nang/little-danang-bbq-pub/goi-mon
109782,Cơm Cháy Chà Bông,"342 Phan Châu Trinh, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.056564,108.218744,7.6,12,64,0,,,,Đang cập nhật,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgjbxwln5qz95@resize_ss640x400,https://www.foody.vn/da-nang/com-chay-cha-bong,
1000000112,Tiệm Bánh Bò Sữa - Bánh Mì Phô Mai Bơ Tỏi - Hải Phòng,"322/3 Hải Phòng, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0687914,108.2046243,8.09,18,30,0,,,,Đang cập nhật,True,False,False,False,,Shop Online,Món Hàn,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvdp2dmvjyc9f@resize_ss640x400,https://www.foody.vn/da-nang/tiem-banh-bo-sua-banh-mi-pho-mai-bo-toi-hai-phong,/da-nang/tiem-banh-bo-sua-banh-mi-pho-mai-bo-toi-hai-phong/goi-mon
1050890,Bánh Canh Cá Nục Vy,"3 Châu Thị Vĩnh Tế, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.0539416,108.2392842,5.0,1,0,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv1vp440uys5d@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-ca-nuc-vy,/da-nang/banh-canh-ca-nuc-vy/goi-mon
960928,Trà sữa Cloudy - 186 Phan Đăng Lưu,"186 Phan Đăng Lưu, P. Hoà Cường Bắc, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0361751,108.2144408,7.43,101,122,0,,,,093 4878510,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8hw8cqsw489@resize_ss640x400,https://www.foody.vn/da-nang/tra-sua-cloudy-186-phan-dang-luu,/da-nang/tra-sua-cloudy-186-phan-dang-luu/goi-mon
784915,Bé Thơm - Bún - Cháo & Mì Quảng,"27 Nguyễn Văn Thoại, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.053649,108.237315,5.0,2,1,0,,,,090593738,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9k3o5snsuzf7@resize_ss640x400,https://www.foody.vn/da-nang/be-thom-bun-chao-mi-quang,
766955,Quán Chờ - Bánh Mì Quốc Danh Lò Đất,"85 Nguyễn Văn Thoại, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0542517,108.2389143,8.5,2,6,0,,,,0905366537,True,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu4hutuybic01@resize_ss640x400,https://www.foody.vn/da-nang/quan-cho-banh-mi-quoc-danh-lo-dat,/da-nang/quan-cho-banh-mi-quoc-danh-lo-dat/goi-mon
1074228,Cơm Gà Bà Tần,"520-522 Lê Văn Hiến, P. Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.0130009,108.2554254,10.0,1,0,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,,https://down-vn.img.susercontent.com/vn-11134513-81ztc-mo2jzeun6mtc09@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-ba-tan,/da-nang/com-ga-ba-tan/goi-mon
235763,Phở Hà Nội - Nguyễn Chí Thanh,"177 Nguyễn Chí Thanh, P. Hải Châu 1, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.071212,108.221102,7.712,7,31,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Hà Nội,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstx8dntzf6h2b@resize_ss640x400,https://www.foody.vn/da-nang/pho-ha-noi-nguyen-chi-thanh,/da-nang/pho-ha-noi-nguyen-chi-thanh/goi-mon
690970,H Coffee - The Coffee Art,"3 An Thượng 35, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.0530917,108.2441253,9.2,2,30,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu196dxsiah81@resize_ss640x400,https://www.foody.vn/da-nang/h-coffee-the-coffee-art,/da-nang/h-coffee-the-coffee-art/goi-mon
736407,Ô Cửa Xanh Cafe,"4C Mỹ Đa Đông 8 (K77 Bà Huyện Thanh Quan), P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.043726,108.243112,7.126,16,84,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu37ihwcsskd6@resize_ss640x400,https://www.foody.vn/da-nang/o-cua-xanh-cafe,/da-nang/o-cua-xanh-cafe/goi-mon
928606,Kebab Ngon,"21 An Thượng 26, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.055192,108.2448053,8.9,2,31,0,,,,0799389646,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7u5th2p50f2@resize_ss640x400,https://www.foody.vn/da-nang/kebab-ngon,/da-nang/kebab-ngon/goi-mon
1000043916,Bún Bích Loan - Bún - Phạm Như Xương,"46 Phạm Như Xương, P. Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.0633045,108.1557567,1.0,2,3,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvfeueiab2xa0@resize_ss640x400,https://www.foody.vn/da-nang/bun-bich-loan-bun-pham-nhu-xuong.fpcxcs,/da-nang/bun-bich-loan-bun-pham-nhu-xuong.fpcxcs/goi-mon
73366,Bánh Canh Cá Lóc Bà Cầm - Tôn Đức Thắng,"643 Tôn Đức Thắng, P. Hoà Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.068481,108.151737,7.9,4,15,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts3e9381j891@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-ca-loc-ba-cam-ton-duc-thang,/da-nang/banh-canh-ca-loc-ba-cam-ton-duc-thang/goi-mon
157921,Bánh Canh Bé Ni - Bánh Canh - Nguyễn Xí,"104 Nguyễn Xí, P. Hòa Minh, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.071555,108.1697705,7.4,1,2,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstupbf3amqh1d@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-be-ni-nguyen-xi,/da-nang/banh-canh-be-ni-nguyen-xi/goi-mon
935796,Bánh Canh Bà Bé Chợ Cồn - Hùng Vương,"Bên cạnh số 288 Hùng Vương (Cổng Chợ Cồn Hùng Vương), P. Hải Châu 2, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0675451,108.2149565,4.8,4,21,0,,,,0906576363 - 0905706605,False,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7zfp37lp558@resize_ss640x400,https://www.foody.vn/da-nang/banh-canh-ba-be-cho-con-hung-vuong,/da-nang/banh-canh-ba-be-cho-con-hung-vuong/goi-mon
292297,Cô Chinh - Bánh Canh,"K97/49 Nguyễn Lương Bằng, P. Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.0738525,108.1467624,9.2,1,0,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsty6o3nj4ih0d@resize_ss640x400,https://www.foody.vn/da-nang/co-chinh-banh-canh,/da-nang/co-chinh-banh-canh/goi-mon
683048,Hannah Pub & Restaurant,"14 An Thượng 6, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.0472625,108.2453424,7.132,3,31,0,,,,Đang cập nhật,True,False,False,False,,Nhà hàng,"Món Âu,, Châu Mỹ",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0yw8zfyqh5f@resize_ss640x400,https://www.foody.vn/da-nang/hannah-pub-restaurant,/da-nang/hannah-pub-restaurant/goi-mon
748215,Tasty Pizza & Burger - Ngũ Hành Sơn,"99 Ngũ Hành Sơn, P. Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.043686,108.240526,7.436,43,127,0,,,,0931 908 041 ,True,False,False,False,,Quán ăn,Ý,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3niyas68pcb@resize_ss640x400,https://www.foody.vn/da-nang/taste-pizza-burger,/da-nang/taste-pizza-burger/goi-mon
197642,Yên Garden Cafe,"4 Nguyễn Huy Tưởng, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.0560441,108.1689993,6.934,65,623,0,,,,0945 313 295 - 0932 888 777,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstvzwgl5bx591@resize_ss640x400,https://www.foody.vn/da-nang/the-suburbs-cafe,/da-nang/the-suburbs-cafe/goi-mon
1000012391,Phở Mụ Chi - Phở Lẩu Sâm Tiến Vua Đà Thành,"38 Trần Quang Diệu, P. An Hải Tây, Quận Sơn Trà, Đà Nẵng",Quận Sơn Trà,Đà Nẵng,16.0546733,108.2355856,5.0,1,3,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvdxngt2kd5f6@resize_ss640x400,https://www.foody.vn/da-nang/pho-mu-chi-pho-lau-sam-tien-vua-da-thanh,/da-nang/pho-mu-chi-pho-lau-sam-tien-vua-da-thanh/goi-mon
123932,Quán Lá - Nhậu Bình Dân,"27 Nguyễn Đôn Tiết, P. Thuận Phước, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.080018,108.216763,7.49,20,132,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsttha4t62tgd0@resize_ss640x400,https://www.foody.vn/da-nang/quan-la-nhau-binh-dan,/da-nang/quan-la-nhau-binh-dan/goi-mon
1000042375,Cà Phê Muối - 43 Mét Vuông,"727 Trần Cao Vân, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0685307,108.1834143,9.85,4,49,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,"Món Bắc,, Món Miền Trung,, Món Miền Nam",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvfi9j03vyxee@resize_ss640x400,https://www.foody.vn/da-nang/ca-phe-muoi-43-met-vuong.5rgnfi,/da-nang/ca-phe-muoi-43-met-vuong.5rgnfi/goi-mon
108949,Cơm Gà 3 Lu,"105 Đặng Dung, P. Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Quận Liên Chiểu,Đà Nẵng,16.068407,108.151258,7.47,34,94,0,,,,0905 420 766,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstsye2gd1hg52@resize_ss640x400,https://www.foody.vn/da-nang/com-ga-3-lu,/da-nang/com-ga-3-lu/goi-mon
226606,Cơm Tấm 313 - Hoàng Diệu,"K305/09 Hoàng Diệu, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0567,108.2173,8.548,15,35,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m1h6dewok2in54@resize_ss640x400,https://www.foody.vn/da-nang/com-tam-313,/da-nang/com-tam-313/goi-mon
212784,Chè Huế - Phan Tứ,"10 Phan Tứ, Quận Ngũ Hành Sơn, Đà Nẵng",Quận Ngũ Hành Sơn,Đà Nẵng,16.045321,108.241872,7.8,2,15,0,,,,Đang cập nhật,False,False,False,False,,Ăn vặt/vỉa hè,Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7k68spwst54d@resize_ss640x400,https://www.foody.vn/da-nang/che-hue-phan-tu,
167184,Mì Quảng Thu Bồn,"51 Nguyễn Đức Trung, P. Hòa Khê, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.070006,108.187494,8.5,2,17,0,,,,0905 703 330,True,False,False,False,,Quán ăn,Món Quảng,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstuzfug01qc7b@resize_ss640x400,https://www.foody.vn/da-nang/mi-quang-thu-bon,/da-nang/mi-quang-thu-bon/goi-mon
77994,Quán Minh - Mì Hoành Thánh,"62 Phạm Hồng Thái, P. Hải Châu 1, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.067462,108.220634,7.55,4,25,0,,,,Đang cập nhật,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts4x073kck28@resize_ss640x400,https://www.foody.vn/da-nang/quan-minh-mi-hoanh-thanh,/da-nang/quan-minh-mi-hoanh-thanh/goi-mon
243648,Home Made - Shop Online,"112/41 Trần Cao Vân, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.074091,108.208698,6.948,23,58,0,,,,Đang cập nhật,False,False,False,False,,Shop Online,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxed5qmnx5d3@resize_ss640x400,https://www.foody.vn/da-nang/home-made-shop-online,/da-nang/home-made-shop-online/goi-mon
1001288,Được Chợ Hàn - Nem Lụi & Bò Lá Lốt,"46 Nguyễn Thái Học, P. Hải Châu 1, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.068263,108.223372,8.2,6,33,0,,,,0905996804,False,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m7tloz56qgxf6d@resize_ss640x400,https://www.foody.vn/da-nang/duoc-cho-han-nem-lui-bo-la-lot,/da-nang/duoc-cho-han-nem-lui-bo-la-lot/goi-mon
1018014,Tâm Chợ Hàn - Nem Lụi & Bò Lá Lốt - Đỗ Quang,"K29/11A Đỗ Quang, P. Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0620057,108.2117635,10.0,1,2,0,,,,"0905 696 695, 0905300841",True,False,False,False,,Quán ăn,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu9srdvss789e@resize_ss640x400,https://www.foody.vn/da-nang/tam-cho-han-nem-lui-bo-la-lot-do-quang,/da-nang/tam-cho-han-nem-lui-bo-la-lot-do-quang/goi-mon
285034,Đừng Về - Cháo Lòng & Xương Má Hàm,"202 Nguyễn Hữu Thọ, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.0437048735168,108.2100242748856,8.0,1,1,0,,,,0935 745 515,False,False,False,False,,"Quán ăn,, Quán nhậu",Món Việt,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwayuztk8nvdcb@resize_ss640x400,https://www.foody.vn/da-nang/dung-ve-chao-long-xuong-ma-ham,
706443,IE Health Life - Điểm Tâm Sáng,"190 Điện Biên Phủ, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0657761,108.1974797,8.622,9,97,0,,,,Đang cập nhật,True,False,False,False,,Café/Dessert,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu1w4j2ty9w2b@resize_ss640x400,https://www.foody.vn/da-nang/ie-health-life-diem-tam-sang,/da-nang/ie-health-life-diem-tam-sang/goi-mon
958070,Ăn Chuẩn Healthy Food,"285/8 Lê Duẩn, P. Tân Chính, Quận Thanh Khê, Đà Nẵng",Quận Thanh Khê,Đà Nẵng,16.0694563,108.2107343,4.2,10,20,0,,,,Đang cập nhật,True,False,False,False,,Quán ăn,Món Việt,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8h4i1bpvobf@resize_ss640x400,https://www.foody.vn/da-nang/an-chuan-healthy-food,/da-nang/an-chuan-healthy-food/goi-mon
949539,Giả Cầy Chị Bé,"Ngã 3 Nguyễn Hoàng Giao Với Ông Ích Khiêm, P. Hải Châu 2, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.065405,108.214601,7.4,1,6,0,,,,0838787323,False,False,False,False,,Ăn vặt/vỉa hè,Món Miền Trung,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8ak7t3jyc4c@resize_ss640x400,https://www.foody.vn/da-nang/gia-cay-chi-be,/da-nang/gia-cay-chi-be/goi-mon
1000000386,Quán Chay Hạnh Vegan - Hải Hồ,"33/03 Hải Hồ, Quận Hải Châu, Đà Nẵng",Quận Hải Châu,Đà Nẵng,16.078991,108.214474,8.88,5,4,0,,,,Đang cập nhật,True,False,False,False,,Ăn chay,"Món Việt,, Món Á,, Đặc biệt",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvdsyolk2x0c7@resize_ss640x400,https://www.foody.vn/da-nang/quan-chay-hanh-vegan-hai-ho,/da-nang/quan-chay-hanh-vegan-hai-ho/goi-mon
